x, y, coefficient, p-value
Answer.GameOfThrones , Answer.Height , -0.0657712596118 , 0.509206182589
Answer.Skydiving , Answer.PokemonGo , 0.0657110654359 , 0.509594751908
Answer.Tennis , Answer.Darwin , -0.0656550446755 , 0.509956518049
Answer.Education , Answer.ApplePerMonth , 0.0656308878034 , 0.510112557096
Answer.ChildrenHave , Answer.CreditCard , 0.0656305513946 , 0.510114730271
Answer.Sauna , Answer.ChildrenHave , -0.0656200932282 , 0.510182291593
Answer.Car , Answer.Astrology , 0.0655573988158 , 0.510587403536
Answer.Darwin , Answer.GlobalEconomy , 0.0655473525344 , 0.510652334901
Answer.InternetUsage , Answer.Potato , -0.0655115931171 , 0.510883490513
Answer.Cook , Answer.ExerciseWeekly , 0.0654590400836 , 0.511223300939
Answer.Gym , Answer.OnlineShopping , 0.0654552216483 , 0.511247995655
Answer.CityOrSuburb , Answer.MaritalStatus , -0.0654488196072 , 0.511289400532
Answer.Car , Answer.DrinkForDinner , -0.0654272623141 , 0.511428833916
Answer.Continent , Answer.Car , 0.0654018254435 , 0.511593385705
Answer.ElectricOrGasCar , Answer.CountriesBeenTo , 0.0652927528026 , 0.512299288027
Answer.BookRead , Answer.SQL , 0.0651939053 , 0.512939446637
Answer.Sauna , Answer.Unicorn , -0.0651614496096 , 0.513149726462
Answer.InternetUsage , Answer.Religious , 0.0650913151052 , 0.513604277637
Answer.BookRead , Answer.PokemonGo , -0.0650481902113 , 0.513883878347
Answer.StartupOrCorporation , Answer.Tennis , -0.0649853128307 , 0.514291684261
Answer.Brexit , Answer.Age , -0.064942876956 , 0.514567005681
Answer.Astrology , Answer.WritingHand , -0.0648653708836 , 0.515070055163
Answer.Continent , Answer.Height , -0.0648208000983 , 0.515359453638
Answer.MaritalStatus , Answer.Age , 0.0647128017077 , 0.516061032787
Answer.Tennis , Answer.Lesson , 0.0645714451331 , 0.516980050118
Answer.Gender , Answer.LikeCountry , -0.0645408434177 , 0.517179114373
Answer.GunControl , Answer.OnlineShopping , -0.0644950454071 , 0.517477103601
Answer.CarTransmission , Answer.Stonebraker , -0.0644780969639 , 0.51758740249
Answer.TV , Answer.CuteAnimal , -0.0643844491376 , 0.5181970698
Answer.Age , Answer.Drunk , 0.0643794430285 , 0.518229670932
Answer.Car , Answer.earlobe , -0.064305658041 , 0.518710299803
Answer.Film , Answer.Stonebraker , 0.0642571664085 , 0.519026293494
Answer.ChildrenWant , Answer.HairDrying , 0.0642153201265 , 0.51929906173
Answer.HairColor , Answer.GlobalEconomy , -0.0640379702482 , 0.520455896854
Answer.DNA , Answer.Gym , 0.0640040939576 , 0.520677017148
Answer.Coffee , Answer.GlobalWarming , -0.063971183491 , 0.520891878877
Answer.Potato , Answer.Newspaper , -0.0639514022166 , 0.521021046021
Answer.GameOfThrones , Answer.Lesson , 0.0639350532952 , 0.521127812956
Answer.Potato , Answer.PokemonGo , 0.0639106741517 , 0.521287042011
Answer.SunriseOrSunset , Answer.CarTransmission , 0.0639097694886 , 0.52129295117
Answer.Gender , Answer.RentOrBuyHouse , 0.0637703154828 , 0.522204255126
Answer.Brexit , Answer.Alien , -0.0637160684597 , 0.522558966333
Answer.Sudoku , Answer.GMO , 0.0637160684597 , 0.522558966333
Answer.RentOrBuyHouse , Answer.HairDrying , 0.0636834001999 , 0.522772636825
Answer.Brexit , Answer.CreditCard , -0.063513200244 , 0.523886563684
Answer.BookRead , Answer.MailService , -0.063456039391 , 0.524260939504
Answer.ChildrenWant , Answer.Alien , -0.0633458274477 , 0.524983155226
Answer.HairColor , Answer.Darwin , -0.0633389839492 , 0.525028017014
Answer.Stonebraker , Answer.Astrology , -0.0633200913002 , 0.525151875693
Answer.Paris , Answer.SmartphoneOS , -0.063318149677 , 0.525164605652
Answer.Stonebraker , Answer.StartupOrCorporation , 0.0632715345677 , 0.52547027727
Answer.Vacation , Answer.DrinkForDinner , 0.0632584429145 , 0.525556139953
Answer.Astrology , Answer.CuteAnimal , -0.0632514451206 , 0.525602038457
Answer.Cook , Answer.Education , 0.0632425889546 , 0.525660128913
Answer.EyeColor , Answer.LikeCountry , 0.0630477660608 , 0.526938852875
Answer.Tennis , Answer.MailService , -0.0630378382684 , 0.527004055994
Answer.CountriesBeenTo , Answer.Database , 0.0630299573287 , 0.527055818812
Answer.PhoneBrand , Answer.Rain , -0.063008292835 , 0.527198126594
Answer.EyeColor , Answer.earlobe , -0.0629394307414 , 0.527650589944
Answer.marijuana , Answer.JumpOnOneFoot , -0.0629287200076 , 0.527720983116
Answer.Skydiving , Answer.DinerWith , 0.0629249111051 , 0.527746017153
Answer.CountriesBeenTo , Answer.InternetBrowser , -0.0629048198109 , 0.527878077186
Answer.Potato , Answer.EyeColor , 0.0627419763884 , 0.528949058523
Answer.Continent , Answer.JumpOnOneFoot , -0.0626986974418 , 0.529233876659
Answer.GMO , Answer.InternetBrowser , 0.0626288916017 , 0.529693429783
Answer.Astrology , Answer.Brexit , 0.0624297829128 , 0.53100531982
Answer.ElectricOrGasCar , Answer.Astrology , -0.0624297829128 , 0.53100531982
Answer.Alien , Answer.Database , 0.0624148106357 , 0.531104034963
Answer.Potato , Answer.Religious , 0.0624044647436 , 0.531172252803
Answer.Potato , Answer.DinerWith , 0.0623908304184 , 0.531262160313
Answer.Kindle , Answer.Skydiving , 0.0622268017917 , 0.532344393918
Answer.ChildrenHave , Answer.PokemonGo , -0.0621933993235 , 0.53256491252
Answer.PhoneBrand , Answer.Database , 0.0621675227743 , 0.532735777318
Answer.Cook , Answer.HairDrying , -0.0621538294468 , 0.532826206442
Answer.LeiaOrSkywalker , Answer.Sudoku , 0.062115863459 , 0.533076969362
Answer.Potato , Answer.HolidayDestination , -0.0620984373617 , 0.533192087302
Answer.HolidayDestination , Answer.GMO , 0.0620019707931 , 0.533829575689
Answer.StartupOrCorporation , Answer.DinerWith , 0.0619451443416 , 0.53420528429
Answer.Paris , Answer.DNA , -0.0618853961077 , 0.534600452051
Answer.SunriseOrSunset , Answer.Age , 0.0618661849149 , 0.534727543472
Answer.Vacation , Answer.Lesson , -0.0618546177058 , 0.534804073449
Answer.Vacation , Answer.SQL , 0.0618077104169 , 0.535114473205
Answer.GMO , Answer.Siblings , -0.0617725953085 , 0.535346899073
Answer.Cook , Answer.Height , 0.0617536143775 , 0.53547255416
Answer.Siblings , Answer.ScaryMovie , 0.0616836558086 , 0.535935811145
Answer.Gym , Answer.GlobalWarming , 0.0616658275748 , 0.536053899281
Answer.Kindle , Answer.Darwin , 0.06162634025 , 0.536315495774
Answer.JobMoneyOrFun , Answer.Database , 0.0616162112957 , 0.53638260849
Answer.ChildrenHave , Answer.Alien , 0.0616101953669 , 0.536422470974
Answer.Stonebraker , Answer.Age , 0.061578961038 , 0.536629458114
Answer.ChildrenWant , Answer.earlobe , -0.0615328534049 , 0.53693508164
Answer.Sauna , Answer.Skydiving , 0.061405766592 , 0.537777920058
Answer.InternetUsage , Answer.JobMoneyOrFun , 0.0613582947976 , 0.538092920293
Answer.Film , Answer.RentOrBuyHouse , 0.0613373907342 , 0.53823165863
Answer.Kindle , Answer.Bluegrass , 0.0613143696876 , 0.538384467645
Answer.Bluegrass , Answer.Brexit , 0.0613143696876 , 0.538384467645
Answer.HolidayDestination , Answer.GlobalEconomy , 0.0612481442746 , 0.538824177948
Answer.Potato , Answer.ApplePerMonth , -0.0612478385872 , 0.538826208001
Answer.Sauna , Answer.Film , -0.0611829107741 , 0.539257475656
Answer.WritingHand , Answer.GlobalWarming , 0.0611423388344 , 0.539527051631
Answer.TV , Answer.DinerWith , -0.0611246907975 , 0.539644332895
Answer.Potato , Answer.HouseHoldIncome , -0.0611092942995 , 0.539746661669
Answer.Tennis , Answer.Siblings , -0.0610936030657 , 0.53985095917
Answer.ChildrenHave , Answer.Database , 0.0610436276973 , 0.54018320487
Answer.InternetUsage , Answer.DrinkForDinner , -0.0610265073873 , 0.540297047097
Answer.StartupOrCorporation , Answer.ApplePerMonth , 0.0610082375619 , 0.540418546112
Answer.LeiaOrSkywalker , Answer.DinerWith , 0.0609715214432 , 0.540662758395
Answer.Skydiving , Answer.Education , -0.0609115080357 , 0.541062046406
Answer.DNA , Answer.Stonebraker , -0.0608201183966 , 0.541670368945
Answer.InternetUsage , Answer.Database , -0.0607592600183 , 0.542075650793
Answer.SQL , Answer.Education , 0.0606740151393 , 0.542643583128
Answer.Unicorn , Answer.NuclearEnergy , -0.0606665205541 , 0.542693528743
Answer.Unicorn , Answer.Drunk , 0.0606665205541 , 0.542693528743
Answer.Darwin , Answer.CreditCard , -0.0606241085126 , 0.54297621471
Answer.Potato , Answer.GameOfThrones , 0.0605932463775 , 0.543181963313
Answer.Juggle , Answer.HouseHoldIncome , -0.0604867619485 , 0.54389215655
Answer.InternetUsage , Answer.Rain , -0.0604272257624 , 0.544289428736
Answer.Religious , Answer.FlightSeat , -0.0603998952329 , 0.544471847064
Answer.GunControl , Answer.Sudoku , 0.0603439207477 , 0.544845543608
Answer.JobMoneyOrFun , Answer.Brexit , 0.0603439207477 , 0.544845543608
Answer.Sudoku , Answer.PhoneBrand , 0.0602871670706 , 0.545224570259
Answer.PhoneBrand , Answer.Drunk , 0.0602766733803 , 0.545294665975
Answer.SmartphoneOS , Answer.BathOrShower , 0.0602441715826 , 0.545511799324
Answer.InternetUsage , Answer.BathOrShower , 0.0602191316726 , 0.545679111176
Answer.ChildrenHave , Answer.Education , -0.0602148786551 , 0.54570753151
Answer.Potato , Answer.Astrology , 0.060196255694 , 0.545831985969
Answer.Paris , Answer.LeiaOrSkywalker , 0.0601914354933 , 0.545864200907
Answer.ChildrenHave , Answer.ElectricOrGasCar , 0.0601795193995 , 0.545943843946
Answer.BookRead , Answer.InternetBrowser , 0.0601405563148 , 0.546204299303
Answer.BookRead , Answer.DinerWith , -0.060139838452 , 0.546209098548
Answer.HolidayDestination , Answer.Gym , 0.0601185428478 , 0.546351478875
Answer.Car , Answer.GlobalEconomy , 0.0600806119938 , 0.546605125716
Answer.HolidayDestination , Answer.Astrology , 0.0600281803963 , 0.54695583483
Answer.Brexit , Answer.InternetBrowser , -0.0600220121074 , 0.54699710104
Answer.SQL , Answer.Gym , 0.059997625784 , 0.547160261819
Answer.Brexit , Answer.Coffee , -0.0599971753031 , 0.54716327606
Answer.StartupOrCorporation , Answer.CuteAnimal , -0.0599840292201 , 0.547251242205
Answer.OnlineShopping , Answer.JumpOnOneFoot , 0.0599271048923 , 0.547632227108
Answer.CuteAnimal , Answer.Age , 0.0598835544095 , 0.547923790332
Answer.BookRead , Answer.Skydiving , 0.059883526459 , 0.54792397748
Answer.EyeColor , Answer.Car , -0.0598268502146 , 0.548303528699
Answer.OnlineShopping , Answer.DinerWith , -0.0598251244679 , 0.548315087739
Answer.Car , Answer.JumpOnOneFoot , -0.0598207660614 , 0.548344280846
Answer.InternetBrowser , Answer.HairDrying , 0.0597914729183 , 0.548540509299
Answer.OnlineShopping , Answer.ApplePerMonth , 0.0597385835295 , 0.548894890404
Answer.Film , Answer.CountriesBeenTo , -0.0597327317205 , 0.548934106818
Answer.InternetUsage , Answer.Snow , -0.0595250327197 , 0.550326901378
Answer.Smoke , Answer.LikeCountry , 0.0595134078284 , 0.550404906568
Answer.Pillow , Answer.Lesson , -0.05950372462 , 0.550469886796
Answer.MailService , Answer.Pillow , -0.0594599989982 , 0.550763358677
Answer.RentOrBuyHouse , Answer.PokemonGo , 0.0594394218851 , 0.550901491677
Answer.marijuana , Answer.Film , 0.0594074198827 , 0.551116352667
Answer.OnlineShopping , Answer.Drunk , -0.0593800741978 , 0.551299983366
Answer.Gender , Answer.CuteAnimal , 0.0593798304766 , 0.551301620126
Answer.InternetUsage , Answer.Darwin , -0.0593390504443 , 0.551575520068
Answer.Car , Answer.Juggle , 0.0592992803974 , 0.551842699851
Answer.SunriseOrSunset , Answer.Alien , -0.0592022784215 , 0.552494632889
Answer.SunriseOrSunset , Answer.GMO , -0.0592022784215 , 0.552494632889
Answer.HouseHoldIncome , Answer.Coffee , 0.0592013867904 , 0.552500627109
Answer.WritingHand , Answer.PokemonGo , -0.0591493136422 , 0.552850756816
Answer.Age , Answer.GlobalWarming , 0.059099563939 , 0.553185364224
Answer.Newspaper , Answer.GlobalWarming , -0.0590864330155 , 0.553273696722
Answer.DNA , Answer.Lesson , -0.0589936281423 , 0.553898194648
Answer.Potato , Answer.ChildrenWant , -0.0589191756731 , 0.554399442131
Answer.SmartphoneOS , Answer.LikeCountry , -0.0588209228504 , 0.555061258678
Answer.CuteAnimal , Answer.ApplePerMonth , -0.058812820924 , 0.555115849031
Answer.NuclearEnergy , Answer.DinerWith , 0.0587713761601 , 0.555395142076
Answer.Stonebraker , Answer.InternetBrowser , -0.0586564011991 , 0.556170303157
Answer.Newspaper , Answer.CuteAnimal , -0.0585354659116 , 0.556986209338
Answer.DrinkForDinner , Answer.GlobalEconomy , 0.0585258099559 , 0.557051379296
Answer.OnlineShopping , Answer.LikeCountry , 0.058524857476 , 0.55705780797
Answer.JobMoneyOrFun , Answer.OnlineShopping , -0.0585232819435 , 0.557068441957
Answer.DNA , Answer.Snow , -0.0585204002313 , 0.557087892198
Answer.CityOrSuburb , Answer.ChildrenHave , 0.0584880529388 , 0.557306244004
Answer.marijuana , Answer.InternetBrowser , 0.0584756055658 , 0.557390277625
Answer.Newspaper , Answer.LikeCountry , -0.0584370567341 , 0.557650563687
Answer.BookRead , Answer.OnlineShopping , -0.0584135181006 , 0.557809527844
Answer.GameOfThrones , Answer.HouseHoldIncome , 0.0583684509877 , 0.558113941504
Answer.Newspaper , Answer.TV , 0.0582780773008 , 0.558724625993
Answer.SunriseOrSunset , Answer.WritingHand , 0.058269253532 , 0.558784268208
Answer.Smoke , Answer.Juggle , 0.0582639436377 , 0.558820160673
Answer.Skydiving , Answer.BookOwned , 0.0582559175563 , 0.558874415418
Answer.RentOrBuyHouse , Answer.PhoneBrand , 0.0581616034437 , 0.559512149163
Answer.Film , Answer.JumpOnOneFoot , 0.0581427570422 , 0.559639626558
Answer.Coffee , Answer.Database , -0.0580643463074 , 0.560170147096
Answer.CityOrSuburb , Answer.Juggle , 0.058044912372 , 0.560301672613
Answer.Smoke , Answer.Rain , -0.0580208620847 , 0.560464461208
Answer.GameOfThrones , Answer.BookOwned , 0.0579877158245 , 0.560688854475
Answer.EyeColor , Answer.PhoneBrand , 0.0578384663456 , 0.561699772894
Answer.DNA , Answer.Siblings , 0.0578016885723 , 0.561949014727
Answer.HairColor , Answer.BookOwned , -0.0578015606002 , 0.561949882082
Answer.Paris , Answer.GMO , 0.0577060375045 , 0.562597485464
Answer.Sauna , Answer.Gender , 0.0576121060107 , 0.563234644376
Answer.DrinkForDinner , Answer.SmartphoneOS , -0.0576065260992 , 0.563272504982
Answer.Height , Answer.RentOrBuyHouse , -0.0575026623496 , 0.563977457979
Answer.HairColor , Answer.LeiaOrSkywalker , 0.0574895552829 , 0.564066449129
Answer.marijuana , Answer.DrinkForDinner , 0.0574814370438 , 0.5641215717
Answer.Lesson , Answer.Drunk , 0.0574774312907 , 0.564148771571
Answer.BookRead , Answer.Vacation , 0.0574213503301 , 0.564529637895
Answer.Snow , Answer.PhoneBrand , -0.0573154383069 , 0.565249257474
Answer.ChildrenHave , Answer.LikeCountry , -0.0572454437567 , 0.565725073901
Answer.BookRead , Answer.Cook , -0.0572408601819 , 0.565756239225
Answer.PhoneBrand , Answer.ScaryMovie , 0.0571780942244 , 0.566183088549
Answer.SQL , Answer.GlobalWarming , 0.0571255135636 , 0.566540788381
Answer.OnlineShopping , Answer.GlobalWarming , 0.0570774477513 , 0.566867867629
Answer.ChildrenWant , Answer.Rain , -0.0570605404818 , 0.566982939765
Answer.HolidayDestination , Answer.Car , -0.0570372491026 , 0.567141480686
Answer.ExerciseWeekly , Answer.Database , -0.0570163513135 , 0.567283746606
Answer.SQL , Answer.Skydiving , 0.0569753928058 , 0.567562628753
Answer.BookRead , Answer.Newspaper , -0.0568732641204 , 0.568258293668
Answer.Stonebraker , Answer.Cook , 0.0568092474394 , 0.568694557641
Answer.BookRead , Answer.LeiaOrSkywalker , 0.0567878092993 , 0.568840690548
Answer.HolidayDestination , Answer.LeiaOrSkywalker , -0.0567339078239 , 0.569208187575
Answer.HairColor , Answer.Drunk , -0.0566832987427 , 0.569553338872
Answer.DNA , Answer.DinerWith , -0.0566286418358 , 0.569926206593
Answer.ApplePerMonth , Answer.PhoneBrand , -0.0566267886716 , 0.569938850832
Answer.GameOfThrones , Answer.CreditCard , 0.0566076076809 , 0.570069731498
Answer.MailService , Answer.Siblings , 0.0565144747657 , 0.570705420531
Answer.MaritalStatus , Answer.NuclearEnergy , -0.0564484182003 , 0.571156498443
Answer.ApplePerMonth , Answer.Database , -0.0563188259768 , 0.572041925138
Answer.Siblings , Answer.HairDrying , 0.0563155954245 , 0.572064005789
Answer.JumpOnOneFoot , Answer.earlobe , -0.0562756672706 , 0.572336945509
Answer.Newspaper , Answer.Database , 0.0562040607032 , 0.572826584173
Answer.HairColor , Answer.WritingHand , 0.0561940001323 , 0.572895393054
Answer.Skydiving , Answer.InternetBrowser , 0.056107667266 , 0.573486022094
Answer.CarTransmission , Answer.HairColor , 0.0561054224561 , 0.573501383304
Answer.Bluegrass , Answer.Education , 0.0560448144066 , 0.573916196147
Answer.WritingHand , Answer.Rain , -0.0560105636096 , 0.574150676919
Answer.Cook , Answer.TV , -0.0559966840674 , 0.574245708912
Answer.DNA , Answer.OnlineShopping , -0.0559489842582 , 0.574572361185
Answer.SunriseOrSunset , Answer.Database , 0.055946805632 , 0.574587282667
Answer.HairColor , Answer.Astrology , 0.055914277309 , 0.574810091693
Answer.Astrology , Answer.DinerWith , -0.0558723411596 , 0.575097400832
Answer.TV , Answer.Lesson , 0.0558662431633 , 0.575139184439
Answer.Lesson , Answer.HairDrying , 0.0558577313206 , 0.57519751014
Answer.Snow , Answer.Darwin , -0.0558105435291 , 0.575520904996
Answer.NuclearEnergy , Answer.Cook , 0.0557114433662 , 0.576200349262
Answer.Kindle , Answer.Rain , 0.0556749167604 , 0.576450874674
Answer.SQL , Answer.LeiaOrSkywalker , 0.055571664115 , 0.577159328272
Answer.HolidayDestination , Answer.TV , -0.0555327055256 , 0.577426742142
Answer.earlobe , Answer.FlightSeat , -0.0554948337953 , 0.577686750828
Answer.EyeColor , Answer.GlobalEconomy , 0.0553656255432 , 0.578574239467
Answer.GMO , Answer.Lesson , 0.0553224152091 , 0.578871177702
Answer.CarTransmission , Answer.Gym , 0.0553217177589 , 0.578875971106
Answer.Sauna , Answer.Car , -0.0552446440941 , 0.579405792677
Answer.Potato , Answer.Rain , -0.0552183058316 , 0.57958689915
Answer.CityOrSuburb , Answer.DinerWith , 0.0550912948816 , 0.580460615585
Answer.Religious , Answer.Sudoku , -0.05507746798 , 0.580555768396
Answer.JobMoneyOrFun , Answer.ApplePerMonth , 0.0550740883743 , 0.580579026978
Answer.Paris , Answer.Drunk , 0.0550617854378 , 0.580663699909
Answer.Newspaper , Answer.Drunk , 0.0550617854378 , 0.580663699909
Answer.JobMoneyOrFun , Answer.PokemonGo , -0.055023761594 , 0.580925428744
Answer.MailService , Answer.Database , 0.0548660218364 , 0.582011776412
Answer.BookRead , Answer.JobMoneyOrFun , -0.0548275872069 , 0.582276615819
Answer.CarTransmission , Answer.EyeColor , -0.054815747858 , 0.582358207742
Answer.EyeColor , Answer.JumpOnOneFoot , -0.054791857319 , 0.58252286752
Answer.Film , Answer.CuteAnimal , 0.0547822130964 , 0.582589344063
Answer.Vacation , Answer.Brexit , 0.0547713725858 , 0.582664070649
Answer.Tennis , Answer.Bluegrass , 0.0547464248836 , 0.582836058675
Answer.Continent , Answer.FlightSeat , -0.0545919700621 , 0.583901380322
Answer.JumpOnOneFoot , Answer.SmartphoneOS , 0.0545622824643 , 0.584106246963
Answer.PokemonGo , Answer.HairDrying , 0.0545492965553 , 0.584195869814
Answer.NuclearEnergy , Answer.JumpOnOneFoot , 0.0545304021766 , 0.5843262815
Answer.GameOfThrones , Answer.Alien , 0.0544917974655 , 0.584592778178
Answer.CountriesBeenTo , Answer.Drunk , -0.0544610531957 , 0.584805052351
Answer.Cook , Answer.Darwin , -0.054428163683 , 0.585032177454
